,index,node,importance,Unnamed: 0,symbol,weight,Type
879,902,SYTL4,0.00019430115809083675,79032.0,SYTL4,3.0,coding
880,903,CNOT1,0.00019364859893317477,75367.0,CNOT1,18.0,coding
882,905,DOK3,0.00019328655445593118,75767.0,DOK3,4.0,coding
883,906,DDR2,0.00019310980353325462,65140.0,DDR2,12.0,coding
885,908,BGN,0.00019297681040772243,65794.0,BGN,2.0,coding
886,909,PNO1,0.00019295507679867422,58880.0,PNO1,2.0,coding
887,910,WFS1,0.0001925789168176836,90315.0,WFS1,2.0,coding
888,911,TRIP12,0.000192520699036152,79320.0,TRIP12,11.0,coding
889,912,SPIB,0.00019251683417332818,65064.0,SPIB,2.0,coding
891,914,SDC2,0.00019233477823874158,55686.0,SDC2,2.0,coding
892,915,GHR,0.00019232984273520094,76294.0,GHR,5.0,coding
894,917,SYNE1,0.00019144217991861904,89650.0,SYNE1,58.0,coding
895,918,SUV39H1,0.00019141655893223188,36816.0,SUV39H1,2.0,coding
898,921,ARL6IP1,0.00019075276680932215,18261.0,ARL6IP1,1.0,coding
899,922,AKAP9,0.00019045592829046445,74490.0,AKAP9,27.0,coding
900,923,PRKD3,0.00019039216878926273,78144.0,PRKD3,6.0,coding
902,925,RANBP2,0.0001900491231318623,80311.0,RANBP2,14.0,coding
903,926,AGGF1,0.00018948878865475015,87393.0,AGGF1,5.0,coding
904,927,REL,0.00018909310953033441,78351.0,REL,4.0,coding
905,928,TFRC,0.00018875112555422822,27492.0,TFRC,2.0,coding
906,929,CKAP5,0.0001885219697895485,85255.0,CKAP5,11.0,coding
908,931,SETD7,0.00018831320983529715,81554.0,SETD7,5.0,coding
909,932,CUL2,0.00018829456983744,85287.0,CUL2,5.0,coding
910,933,CXCR4,0.00018794346861147258,85289.0,CXCR4,3.0,coding
911,934,LASP1,0.00018783674815044956,17934.0,LASP1,2.0,coding
912,935,TWIST1,0.00018768072309779965,11756.0,TWIST1,2.0,coding
914,937,DNAJA1,0.00018759184204607962,41367.0,DNAJA1,2.0,coding
915,938,ELAVL1,0.00018752842361040913,75895.0,ELAVL1,4.0,coding
916,939,SSRP1,0.00018751558237435257,60135.0,SSRP1,5.0,coding
917,940,KITLG,0.0001873648688425833,51650.0,KITLG,3.0,coding
919,943,REV3L,0.00018648553978015575,78359.0,REV3L,18.0,coding
920,944,MAP3K11,0.0001864540568055521,71101.0,MAP3K11,7.0,coding
921,945,PDCD6IP,0.00018624996005034658,39738.0,PDCD6IP,4.0,coding
922,946,ASH1L,0.00018581876453705823,87943.0,ASH1L,21.0,coding
923,947,UBE2W,0.00018567049558387822,3898.0,UBE2W,1.0,coding
924,948,BAHD1,0.00018550259338749337,82681.0,BAHD1,5.0,coding
925,949,FOXO3,0.00018536005834705234,76199.0,FOXO3,1.0,coding
926,950,MKNK2,0.0001850641438992853,59726.0,MKNK2,5.0,coding
927,951,MOAP1,0.00018498180549263486,82724.0,MOAP1,3.0,coding
928,952,FBL,0.00018496415584034486,66156.0,FBL,5.0,coding
929,953,UGP2,0.00018479523650747134,44562.0,UGP2,4.0,coding
930,954,PER2,0.0001845007578269409,83393.0,PER2,9.0,coding
932,956,HNRNPM,0.00018442709915402275,76553.0,HNRNPM,4.0,coding
934,958,PTGES3,0.00018356867406346298,78205.0,PTGES3,3.0,coding
935,959,RAB11A,0.00018349914837089844,70103.0,RAB11A,3.0,coding
936,960,ATF7,0.00018342909304732983,86132.0,ATF7,1.0,coding
937,961,TCOF1,0.00018341003336574868,90053.0,TCOF1,6.0,coding
938,962,ADNP,0.00018332469141496698,84868.0,ADNP,16.0,coding
939,963,PDHA1,0.00018321811226708844,87133.0,PDHA1,2.0,coding
940,964,EDA2R,0.00018317285839178382,85029.0,EDA2R,3.0,coding
943,967,SH3GLB1,0.0001828261311755246,47035.0,SH3GLB1,2.0,coding
945,969,SRCAP,0.00018255283462685173,83247.0,SRCAP,21.0,coding
946,970,MCM6,0.00018254038440631879,89031.0,MCM6,4.0,coding
947,971,EXOC5,0.00018241320267834088,75987.0,EXOC5,2.0,coding
948,972,ACVR1B,0.00018237093311298912,80595.0,ACVR1B,8.0,coding
949,973,UBAP2L,0.00018215030603862823,74112.0,UBAP2L,6.0,coding
950,974,NR2F2,0.0001820714901255101,85668.0,NR2F2,1.0,coding
951,975,PFKP,0.00018180531380568394,69997.0,PFKP,7.0,coding
952,976,MAGOHB,0.00018168061002346738,77114.0,MAGOHB,1.0,coding
953,977,ARID2,0.0001814139024271724,74674.0,ARID2,12.0,coding
954,978,SACS,0.00018120339376263652,82213.0,SACS,34.0,coding
956,980,MAML2,0.00018110288795207096,88109.0,MAML2,4.0,coding
958,982,CHD9,0.00018093568347844549,84162.0,CHD9,14.0,coding
959,983,PTGFRN,0.00018089213155163578,49983.0,PTGFRN,3.0,coding
960,984,PPARGC1A,0.00018077594234930107,56264.0,PPARGC1A,7.0,coding
961,985,PIAS2,0.000180773656394507,86262.0,PIAS2,7.0,coding
963,987,ATP2A2,0.00018051241300051307,82427.0,ATP2A2,5.0,coding
964,988,SERPINE1,0.00018050307071280658,84007.0,SERPINE1,6.0,coding
965,989,FST,0.0001804924843059065,36442.0,FST,3.0,coding
966,990,SORL1,0.0001804325214770307,70272.0,SORL1,4.0,coding
969,993,AFTPH,0.00018029638836909945,33846.0,AFTPH,4.0,coding
970,994,VIM,0.00018022002112779058,44626.0,VIM,2.0,coding
971,995,TRIM2,0.00017996981537887166,47749.0,TRIM2,1.0,coding
972,996,CUL3,0.00017882106954823554,84199.0,CUL3,5.0,coding
973,997,ADAM19,0.0001785920133213171,85087.0,ADAM19,8.0,coding
974,998,ZEB2,0.00017847796717317073,88475.0,ZEB2,8.0,coding
975,1000,GMNN,0.00017833395513419672,31179.0,GMNN,2.0,coding
976,1001,PURB,0.0001781279782823861,48485.0,PURB,1.0,coding
977,1002,MIB1,0.00017797333267040918,70784.0,MIB1,7.0,coding
978,1003,NF1,0.00017768337860960755,85654.0,NF1,32.0,coding
979,1004,BHLHE41,0.00017767770607720481,69147.0,BHLHE41,3.0,coding
980,1005,DACT1,0.00017755681399406954,68516.0,DACT1,2.0,coding
981,1006,PRRX1,0.00017754182016291442,78169.0,PRRX1,7.0,coding
982,1007,SPRED1,0.00017713489123566504,78901.0,SPRED1,7.0,coding
983,1008,EIF3E,0.00017706390390727277,62765.0,EIF3E,2.0,coding
984,1009,FXR1,0.00017695561684536509,63630.0,FXR1,10.0,coding
985,1010,G3BP1,0.0001768870498331407,64105.0,G3BP1,5.0,coding
986,1011,DAB2,0.00017678729243687227,62382.0,DAB2,5.0,coding
987,1012,BIRC6,0.00017671413439596413,74833.0,BIRC6,24.0,coding
988,1013,HOXB2,0.00017643421308191577,81382.0,HOXB2,4.0,coding
989,1014,MAP3K7,0.00017624863534769614,77144.0,MAP3K7,4.0,coding
990,1015,TOB1,0.00017575253373606597,21703.0,TOB1,2.0,coding
991,1016,CTNND1,0.00017568694539013587,75508.0,CTNND1,7.0,coding
992,1017,XK,0.00017538900761455815,88707.0,XK,4.0,coding
993,1018,UBR1,0.0001752147889762714,79468.0,UBR1,10.0,coding
994,1019,HOXA5,0.00017517846925987814,83355.0,HOXA5,4.0,coding
995,1020,UBE2D1,0.0001751086284584124,79455.0,UBE2D1,1.0,coding
996,1021,KSR1,0.00017510671143308035,90205.0,KSR1,5.0,coding
997,1022,TACC3,0.00017498866121848288,82010.0,TACC3,3.0,coding
998,1023,BAK1,0.00017498138988587957,83067.0,BAK1,3.0,coding
999,1024,TSC22D1,0.00017439711507910552,88948.0,TSC22D1,14.0,coding
1000,1025,MLXIP,0.00017438859153721088,29449.0,MLXIP,2.0,coding
1001,1026,CD38,0.00017413305310439302,80077.0,CD38,3.0,coding
1003,1028,NEFM,0.00017381581745910422,77469.0,NEFM,5.0,coding
1004,1029,DPYSL5,0.00017376463674551666,75783.0,DPYSL5,4.0,coding
1006,1031,ZHX1,0.00017336391357148292,73495.0,ZHX1,7.0,coding
1007,1032,ZFHX3,0.00017320726560170283,88963.0,ZFHX3,21.0,coding
1008,1033,ITGA3,0.0001731344323218541,59906.0,ITGA3,1.0,coding
1009,1034,PIK3CG,0.0001731150204825948,84554.0,PIK3CG,6.0,coding
1010,1035,APP,0.00017297934601046626,74630.0,APP,9.0,coding
1011,1036,RAB10,0.00017273012147760316,78254.0,RAB10,2.0,coding
1012,1037,PTPRB,0.00017272655212357632,86170.0,PTPRB,12.0,coding
1014,1039,ZBTB33,0.00017257476600965668,87288.0,ZBTB33,5.0,coding
1016,1041,COPS2,0.00017218592438790698,50353.0,COPS2,1.0,coding
1017,1042,RCC1,0.0001720774932700375,89241.0,RCC1,3.0,coding
1019,1044,SLC18A2,0.00017188285846885922,83776.0,SLC18A2,2.0,coding
1020,1045,MARS,0.00017186017211304582,66451.0,MARS,11.0,coding
1022,1047,PIK3CA,0.00017152651688780014,90455.0,PIK3CA,381.0,coding
1023,1048,PPARA,0.00017148976748333647,78086.0,PPARA,4.0,coding
1024,1049,MED14,0.00017142727278708742,81433.0,MED14,10.0,coding
1025,1050,SYT1,0.00017113131916211762,59523.0,SYT1,2.0,coding
1027,1052,TRIP11,0.00017071817996284951,87463.0,TRIP11,14.0,coding
1028,1053,CCNT1,0.00017066745279820675,85239.0,CCNT1,6.0,coding
1029,1054,TJP1,0.00017037990805320066,87914.0,TJP1,8.0,coding
1031,1056,TNK2,0.00017014576191333916,87569.0,TNK2,1.0,coding
1033,1058,HIVEP2,0.00017003837972228835,89359.0,HIVEP2,11.0,coding
1036,1061,ALX4,0.00016949665624974657,89852.0,ALX4,3.0,coding
1038,1063,NOTCH1,0.00016936971995100923,71052.0,NOTCH1,8.0,coding
1041,1066,KIF5C,0.0001686572762663008,80356.0,KIF5C,10.0,coding
1042,1067,UBASH3B,0.00016860332018061317,54718.0,UBASH3B,3.0,coding
1043,1068,ADCY6,0.00016851358188254664,67344.0,ADCY6,2.0,coding
1045,1070,LIMS1,0.00016845233813821053,9380.0,LIMS1,1.0,coding
1046,1071,TRIM37,0.0001682988398551532,79305.0,TRIM37,5.0,coding
1047,1072,MAPK14,0.00016824712283806194,56794.0,MAPK14,2.0,coding
1048,1073,PER1,0.00016823286032767437,68796.0,PER1,10.0,coding
1049,1074,NUP98,0.00016818617855493488,88438.0,NUP98,14.0,coding
1050,1075,TARDBP,0.00016802466177854135,71397.0,TARDBP,2.0,coding
1051,1076,TGFB2,0.00016795934549388897,79125.0,TGFB2,1.0,coding
1052,1077,SIX5,0.00016791205502571203,58034.0,SIX5,2.0,coding
1054,1079,MRE11A,0.00016772650652802258,86687.0,MRE11A,9.0,coding
1055,1080,COL4A3BP,0.0001675597465638292,75415.0,COL4A3BP,4.0,coding
1057,1082,CDK5R1,0.00016746373518353527,18665.0,CDK5R1,1.0,coding
1058,1083,GBF1,0.0001673471556833832,84295.0,GBF1,8.0,coding
1059,1084,UBE2I,0.00016722979590997881,28459.0,UBE2I,1.0,coding
1060,1085,CLOCK,0.00016713132731127828,75342.0,CLOCK,4.0,coding
1061,1086,IGFBP3,0.00016712077843636508,16803.0,IGFBP3,1.0,coding
1063,1088,PARVA,0.0001667021323049953,73938.0,PARVA,3.0,coding
1065,1090,ACTR3,0.00016653636127230713,74408.0,ACTR3,2.0,coding
1066,1091,FBLN2,0.0001662985514733795,76109.0,FBLN2,8.0,coding
1067,1092,DISC1,0.00016587724200246018,89770.0,DISC1,6.0,coding
1068,1093,TLR4,0.00016562035992742283,88196.0,TLR4,15.0,coding
1069,1094,DOK2,0.00016556765129852621,25630.0,DOK2,3.0,coding
1073,1098,PRKAR1A,0.00016502089071035401,72741.0,PRKAR1A,6.0,coding
1074,1099,CDC5L,0.00016488880133049902,90154.0,CDC5L,8.0,coding
1075,1100,SMC1A,0.00016482100919080353,73948.0,SMC1A,10.0,coding
1076,1101,KHSRP,0.00016454380296357463,69686.0,KHSRP,4.0,coding
1077,1102,FOXN3,0.0001645033900768126,2305.0,FOXN3,1.0,coding
1078,1103,MS4A2,0.0001640918244349824,77314.0,MS4A2,3.0,coding
1080,1105,RDX,0.0001639902087293219,85790.0,RDX,3.0,coding
1081,1106,PHIP,0.00016389382048366338,77938.0,PHIP,12.0,coding
1082,1107,STK4,0.00016386103143943817,59687.0,STK4,3.0,coding
1084,1109,PLAA,0.00016359994335189977,85728.0,PLAA,3.0,coding
1085,1110,MTMR4,0.00016353797345762495,89271.0,MTMR4,8.0,coding
1086,1111,ABL2,0.00016334557917830955,73355.0,ABL2,6.0,coding
1088,1113,TCF20,0.00016318072867119483,86917.0,TCF20,14.0,coding
1089,1114,ADAM12,0.0001629302983591167,73671.0,ADAM12,7.0,coding
1090,1115,ARHGAP5,0.00016284626757492467,74658.0,ARHGAP5,15.0,coding
1091,1116,TGFBR1,0.00016278718508864427,67546.0,TGFBR1,4.0,coding
1092,1117,BCL2L11,0.0001627867169539463,81260.0,BCL2L11,5.0,coding
1093,1118,DEDD,0.0001627428847033532,33710.0,DEDD,1.0,coding
1094,1119,DUSP9,0.00016260364876876656,41438.0,DUSP9,2.0,coding
1095,1120,FGF10,0.00016257639949788868,67261.0,FGF10,2.0,coding
1097,1122,PSMA5,0.00016234823558019333,5430.0,PSMA5,2.0,coding
1100,1125,PSMD11,0.00016206695542920747,78183.0,PSMD11,3.0,coding
1101,1126,ARHGEF12,0.000162043236752164,89819.0,ARHGEF12,13.0,coding
1102,1128,MAF1,0.0001619252440612272,66442.0,MAF1,2.0,coding
1103,1129,GOLGB1,0.0001617768525772433,87981.0,GOLGB1,21.0,coding
1104,1130,PTPRT,0.00016163174768204664,78233.0,PTPRT,10.0,coding
1106,1132,ZMYM2,0.00016149375043221736,79764.0,ZMYM2,13.0,coding
1107,1133,CTSC,0.00016147524080416291,65036.0,CTSC,2.0,coding
1108,1134,ZNF512B,0.00016147374359498296,50454.0,ZNF512B,1.0,coding
1109,1135,SIRT1,0.000161376036705974,27907.0,SIRT1,2.0,coding
1112,1138,PPP1R12A,0.00016067358110924832,78095.0,PPP1R12A,8.0,coding
1113,1139,PKIA,0.00016024387108511045,43294.0,PKIA,1.0,coding
1115,1141,BIRC3,0.00015979654694199492,25800.0,BIRC3,5.0,coding
1116,1142,NID2,0.00015975496762660616,85660.0,NID2,12.0,coding
1118,1144,CFL2,0.00015960425797916284,75275.0,CFL2,1.0,coding
1119,1145,INHBB,0.00015936294836895183,59796.0,INHBB,1.0,coding
1121,1147,GAB3,0.0001589420663254067,87977.0,GAB3,7.0,coding
1122,1148,CD2AP,0.00015890275013874202,57696.0,CD2AP,2.0,coding
1123,1149,MGA,0.0001586396550494196,86242.0,MGA,31.0,coding
1124,1150,PAFAH1B1,0.0001584108645920736,62095.0,PAFAH1B1,3.0,coding
1127,1153,ITGB8,0.00015808485264078245,85512.0,ITGB8,4.0,coding
1128,1154,PTGS2,0.00015804133325472477,78206.0,PTGS2,5.0,coding
1129,1155,STRN3,0.000157938289209525,84711.0,STRN3,4.0,coding
1130,1157,GRIN2A,0.00015787473510972254,81370.0,GRIN2A,18.0,coding
1131,1158,RELN,0.00015774232559566097,89387.0,RELN,28.0,coding
1132,1159,ILF2,0.000157704231114542,80986.0,ILF2,6.0,coding
1134,1161,EFNA5,0.0001576053935296628,60847.0,EFNA5,1.0,coding
1135,1162,RANGAP1,0.0001575985008511544,54062.0,RANGAP1,4.0,coding
1136,1163,CEP72,0.00015718642316324226,75263.0,CEP72,4.0,coding
1138,1165,LATS1,0.00015703189042016877,76981.0,LATS1,5.0,coding
1139,1166,REPS2,0.00015695046792360461,87726.0,REPS2,4.0,coding
1140,1167,PI4K2B,0.00015685820832420238,64985.0,PI4K2B,5.0,coding
1141,1168,TCEB3,0.0001568133202262619,85099.0,TCEB3,7.0,coding
1142,1169,AKT3,0.0001567986171953743,55402.0,AKT3,4.0,coding
1143,1170,ADRB2,0.00015634648770984776,69041.0,ADRB2,2.0,coding
1144,1171,MTF2,0.0001561942770665061,50488.0,MTF2,3.0,coding
1146,1173,CORO2B,0.00015585490282908659,84183.0,CORO2B,4.0,coding
1147,1174,ANTXR2,0.00015565854656429345,83524.0,ANTXR2,1.0,coding
1148,1175,PTK2,0.00015562810172078993,85768.0,PTK2,8.0,coding
1149,1176,SYT6,0.0001556054409450589,44187.0,SYT6,5.0,coding
1150,1177,RIPK2,0.0001555767123093344,31434.0,RIPK2,2.0,coding
1151,1178,ARNTL,0.0001555418076369024,86196.0,ARNTL,2.0,coding
1152,1180,RAB14,0.00015525084654548037,78257.0,RAB14,2.0,coding
1153,1181,BCL6,0.00015523508495867048,83788.0,BCL6,4.0,coding
1154,1182,ACTG1,0.00015523068054799376,65186.0,ACTG1,8.0,coding
1155,1183,SMG7,0.00015513752270838926,84680.0,SMG7,8.0,coding
1156,1184,SNRPC,0.00015512808255912922,15215.0,SNRPC,1.0,coding
1157,1185,PSD,0.00015510156722709417,80128.0,PSD,5.0,coding
